id,nombre,descripcion,categoria,precio,imagen,codigo,stock
953,Flotador De Plastico No4 Foset,Flotador De Plastico No4 Foset,Ferreteria,19,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240611790.jpg,7506240611790,6
954,Flotador De Plastico No5 Foset,Flotador De Plastico No5 Foset,Ferreteria,25,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240611806.jpg,7506240611806,9
955,Flotador De Plastico No6 Foset,Flotador De Plastico No6 Foset,Ferreteria,33,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240611813.jpg,7506240611813,6
956,Flotador Electrico 3m Foset,Flotador Electrico 3m Foset,Ferreteria,225,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206698976.jpg,7501206698976,2
957,Flotador Poliuretano #4 Con Varilla Foset,Flotador Poliuretano #4 Con Varilla Foset,Ferreteria,31,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240611769.jpg,7506240611769,1
958,Flotador Poliuretano #5 Con Varilla Foset,Flotador Poliuretano #5 Con Varilla Foset,Ferreteria,39,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240611776.jpg,7506240611776,1
959,Flotador Poliuretano #6 Con Varilla Foset,Flotador Poliuretano #6 Con Varilla Foset,Ferreteria,58,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240611783.jpg,7506240611783,4
960,Foco direccional BA15S 12V,Foco direccional BA15S 12V,Bicicletas,6,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/MFOC000170000.jpg,MFOC000170000,4
961,Foco led 12w paq. de 4pz Volteck,Foco led 12w paq. de 4pz Volteck,Ferreteria,120,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7455162366116.jpg,7455162366116,0
962,Foco Led 12w Volteck,Foco Led 12w Volteck,Ferreteria,27,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240666141.jpg,7506240666141,7
963,Foco led 14w - 100w  volteck,Foco led 14w - 100w  volteck,Ferreteria,130,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240666645.jpg,7506240666645,1
964,Foco led 14w - 100w volteck,Foco led 14w - 100w volteck,Ferreteria,35,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240666646.jpg,7506240666646,7
965,Foco led 9w - 60w Volteck,Foco led 9w - 60w Volteck,Ferreteria,22,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240645573.jpg,7506240645573,3
966,Foco Led Rojo Fiestas Volteck,Foco Led Rojo Fiestas Volteck,Bicicletas,21,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240653035.jpg,7506240653035,0
967,Foco Moto Delantero B35,Foco Moto Delantero B35,Bicicletas,56,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/5635032135.jpg,5635032135,9999
968,Foco Moto Delantero BA20D,Foco Moto Delantero BA20D,Bicicletas,56,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/ 6+2131531.jpg, 6+2131531,9999
969,Foco Moto Delantero P15D-25-1,Foco Moto Delantero P15D-25-1,Bicicletas,56,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/8612651654.jpg,8612651654,9999
970,Foco Moto Delantero P43T-38,Foco Moto Delantero P43T-38,Bicicletas,56,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/56153135453.jpg,56153135453,9999
971,Foco Moto Direccionales ,Foco Moto Direccionales ,Bicicletas,5,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/16515361531.jpg,16515361531,9999
972,Foco Moto Freno,Foco Moto Freno,Bicicletas,7,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/415135115.jpg,415135115,9996
973,Foco Moto Tipo Vela,Foco Moto Tipo Vela,Bicicletas,5,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/53123513.jpg,53123513,9999
974,Foco para lampara mini E127 volteck,Foco para lampara mini E127 volteck,Ferreteria,8,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240619864.jpg,7506240619864,23
975,Foco Para Moto Delantero 125,Foco Para Moto Delantero 125,Bicicletas,18,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/15615641651.jpg,15615641651,9999
976,Foco Para Moto Delantero 150 ,Foco Para Moto Delantero 150 ,Bicicletas,18,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/53463156411.jpg,53463156411,9999
977,Foco Para Moto Delantero Cargo,Foco Para Moto Delantero Cargo,Bicicletas,18,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/54231651612.jpg,54231651612,9999
978,Foco Rino Economico 60w,Foco Rino Economico 60w,Bicicletas,9,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7520450651025.jpg,7520450651025,9999
979,Foco Stop y direccional ,Foco Stop y direccional ,Bicicletas,10,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/365313554.jpg,365313554,9999
980,Fomi,Fomi,Papeleria,3,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/92.jpg,92,9471
981,Fomi Diamantado,Fomi Diamantado,Papeleria,8,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/120.jpg,120,9821
982,Fomi Diamantado negro,Fomi Diamantado negro,Papeleria,8,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501987565191.jpg,7501987565191,100
983,Fosfuro de zinc 100g ,Fosfuro de zinc 100g ,Ferreteria,42,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7515487245135.jpg,7515487245135,0
984,Foto 4X6,Foto 4X6,Papeleria,10,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/78.jpg,78,9693
985,Foto 5x7,Foto 5x7,Papeleria,13,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/150.jpg,150,9910
986,Foto Tamaño Carta,Foto Tamaño Carta,Papeleria,40,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/149.jpg,149,9940
987,Fotos Credencial 4pz,Fotos Credencial 4pz,Papeleria,45,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/86.jpg,86,9985
988,Fotos Infantil,Fotos Infantil,Papeleria,35,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/77.jpg,77,8745
989,Fotos Infantil Paq. 2 Pz,Fotos Infantil Paq. 2 Pz,Papeleria,15,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/89.jpg,89,9917
990,Franela De Algodon Roja Metro,Franela De Algodon Roja Metro,Ferreteria,25,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/5465156166.jpg,5465156166,-2
991,Fumigadora Profesional 5l Truper,Fumigadora Profesional 5l Truper,Ferreteria,255,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/8673135465841.jpg,8673135465841,0
992,Funda Para Chicote 2mm,Funda Para Chicote 2mm,Bicicletas,12,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/545614532.jpg,545614532,9982
993,Fusible Con Agarradera 30amp Voltech,Fusible Con Agarradera 30amp Voltech,Ferreteria,12,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206664872.jpg,7501206664872,0
994,Gabardina impermeable desechable Pretul,Gabardina impermeable desechable Pretul,Ferreteria,25,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240680406.jpg,7506240680406,0
995,Gancho Eslinga 3/4 Truper ,Gancho Eslinga 3/4 Truper ,Ferreteria,50,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206694756.jpg,7501206694756,4
996,Gancho Eslinga 5/8 Fiero,Gancho Eslinga 5/8 Fiero,Ferreteria,97,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206694787.jpg,7501206694787,2
997,Gancho S para cable 1/4 Fiero,Gancho S para cable 1/4 Fiero,Ferreteria,12,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206695005.jpg,7501206695005,2
998,Gancho S para cable 5/16 Fiero,Gancho S para cable 5/16 Fiero,Ferreteria,15,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206695012.jpg,7501206695012,4
999,Giro,Giro,Abarrotes,12,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501000640362.jpg,7501000640362,9999
1000,Gis Suelto,Gis Suelto,Papeleria,2,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/1556121561544.jpg,1556121561544,9984
1001,Gises Blancos 12pzas,Gises Blancos 12pzas,Papeleria,16,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501174972009.jpg,7501174972009,2
1002,Gises Blancos 50pz Baco,Gises Blancos 50pz Baco,Papeleria,43,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501174972108.jpg,7501174972108,99968
1003,Gises Colores 50pz Baco,Gises Colores 50pz Baco,Papeleria,43,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501174972122.jpg,7501174972122,99969
1004,Gises Varios Colores Caja C12,Gises Varios Colores Caja C12,Papeleria,16,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501174972023.jpg,7501174972023,0
1005,Globo No. 9 con 50pz,Globo No. 9 con 50pz,Papeleria,52,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501060413739.jpg,7501060413739,2
1006,Globo Suelto #5 chico,Globo Suelto #5 chico,Papeleria,0.5,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/356131561.jpg,356131561,9979
1007,Globo Suelto #7 Grande,Globo Suelto #7 Grande,Papeleria,2,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/23.jpg,23,9509
1008,Globos No.12 100pz Payaso,Globos No.12 100pz Payaso,Papeleria,128,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501060401781.jpg,7501060401781,1
1009,Globos No.3 100pz Payaso,Globos No.3 100pz Payaso,Papeleria,20,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501060400036.jpg,7501060400036,0
1010,Globos No.4 100pz Payaso,Globos No.4 100pz Payaso,Papeleria,22,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501060400067.jpg,7501060400067,1
1011,Globos No.5 100pz Payaso,Globos No.5 100pz Payaso,Papeleria,28,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501060400081.jpg,7501060400081,0
1012,Globos No.7 100pz Payaso,Globos No.7 100pz Payaso,Papeleria,69,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501060400463.jpg,7501060400463,1
1013,Globos No.9 100pz Payaso,Globos No.9 100pz Payaso,Papeleria,82,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501060401033.jpg,7501060401033,1
1014,Goma Acoplador Con Ceja Taza De Baño,Goma Acoplador Con Ceja Taza De Baño,Ferreteria,11,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/56361651651.jpg,56361651651,9999
1015,Grapa Estandar Barrilito,Grapa Estandar Barrilito,Papeleria,19,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501214979449.jpg,7501214979449,9999
1016,Grapa No10,Grapa No10,Papeleria,9,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/787257116653.jpg,787257116653,9999
1017,Grapa Para Cable 6mm Voltech,Grapa Para Cable 6mm Voltech,Papeleria,9,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206696057.jpg,7501206696057,9995
1018,Grapa Para Cable 8.5mm Voltech,Grapa Para Cable 8.5mm Voltech,Papeleria,10,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206696064.jpg,7501206696064,9997
1019,Grapa para cable plano 8.5mm negra volteck,Grapa para cable plano 8.5mm negra volteck,Ferreteria,10,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240678847.jpg,7506240678847,1
1020,Grapa para cable plano 9.5mm negra volteck,Grapa para cable plano 9.5mm negra volteck,Ferreteria,11,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240678854.jpg,7506240678854,2
1021,Grapa Plana Para Cable 10mm,Grapa Plana Para Cable 10mm,Papeleria,11,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206696071.jpg,7501206696071,9997
1022,Grapa Plana Para Cable 6mm,Grapa Plana Para Cable 6mm,Ferreteria,0.5,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240674634.jpg,7506240674634,296
1023,Grapa Plana Para Cable 8.5mm,Grapa Plana Para Cable 8.5mm,Ferreteria,1,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240674641.jpg,7506240674641,98
1024,Grapa Plana Para Cable 9.5mm,Grapa Plana Para Cable 9.5mm,Ferreteria,0.5,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240674658.jpg,7506240674658,363
1025,Grapa Redonda Para Cable 6mm Volteck,Grapa Redonda Para Cable 6mm Volteck,Ferreteria,11,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206696002.jpg,7501206696002,8
1026,Grapa Redondo Para Cable 10mm Volteck,Grapa Redondo Para Cable 10mm Volteck,Papeleria,14,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206696026.jpg,7501206696026,9
1027,Grapa Redondo Para Cable 5mm volteck,Grapa Redondo Para Cable 5mm volteck,Ferreteria,10,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206695999.jpg,7501206695999,-1
1028,Grapa Standart Smart,Grapa Standart Smart,Papeleria,32,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/787257116684.jpg,787257116684,1
1029,Grapa Tira Individual,Grapa Tira Individual,Papeleria,3,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/35130310210.jpg,35130310210,9991
1030,Grapas 3/8 para ET-50 1000pz ,Grapas 3/8 para ET-50 1000pz ,Ferreteria,39,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206672617.jpg,7501206672617,1
1031,grapas 9/16 0.6mm cal.24 truper,grapas 9/16 0.6mm cal.24 truper,Ferreteria,32,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206672532.jpg,7501206672532,1
1032,Grapas Cable Redondo 16mm Volteck,Grapas Cable Redondo 16mm Volteck,Ferreteria,23,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206696040.jpg,7501206696040,5
1033,Grapas Cable Redondo 8mm Volteck,Grapas Cable Redondo 8mm Volteck,Ferreteria,13,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206696019.jpg,7501206696019,18
1034,Grapas corona 10.8mm 1/2 Truper,Grapas corona 10.8mm 1/2 Truper,Ferreteria,42,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206672525.jpg,7501206672525,0
1035,Grapas Pilot,Grapas Pilot,Papeleria,34,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/767982000243.jpg,767982000243,9999
1036,Grasa Para Bici,Grasa Para Bici,Bicicletas,45,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/GRASBENCHI.jpg,GRASBENCHI,2
1037,Guante Antiderrapante De Algodon Pretul,Guante Antiderrapante De Algodon Pretul,Ferreteria,32,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206690635.jpg,7501206690635,1
1038,Guante nylon/poliuretano negro lc,Guante nylon/poliuretano negro lc,Ferreteria,25,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7856161494.jpg,7856161494,1
1039,Guantes de carnaza largos Truper,Guantes de carnaza largos Truper,Ferreteria,130,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206673157.jpg,7501206673157,1
1040,Guantes De Carnaza Pretul ,Guantes De Carnaza Pretul ,Ferreteria,63,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206682869.jpg,7501206682869,2
1041,Guantes de carnaza y loneta,Guantes de carnaza y loneta,Ferreteria,69,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240658900.jpg,7506240658900,1
1042,Guantes De Latex Grandes Truper,Guantes De Latex Grandes Truper,Ferreteria,35,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206683101.jpg,7501206683101,2
1043,Guantes De Latex Medianos Truper ,Guantes De Latex Medianos Truper ,Ferreteria,35,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206683118.jpg,7501206683118,2
1044,Guantes de nitrilo solventes U Truper,Guantes de nitrilo solventes U Truper,Ferreteria,128,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240639589.jpg,7506240639589,1
1045,Guantes de poliester y latex azul Truper,Guantes de poliester y latex azul Truper,Ferreteria,59,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206696231.jpg,7501206696231,2
1046,Guantes tejidos de nitrilo M Truper,Guantes tejidos de nitrilo M Truper,Ferreteria,60,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206693155.jpg,7501206693155,0
1047,Guardapolvo 100cm aluminio Hermex,Guardapolvo 100cm aluminio Hermex,Ferreteria,55,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240603610.jpg,7506240603610,2
1048,Guardapolvo fijo 120cm Hermex,Guardapolvo fijo 120cm Hermex,Ferreteria,59,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240603658.jpg,7506240603658,5
1049,Hilasa,Hilasa,Papeleria,18,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/26.jpg,26,-4
1050,Hilillo Piola Henequen 30m truper,Hilillo Piola Henequen 30m truper,Ferreteria,112,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/61316546164.jpg,61316546164,1
1051,Hilo de Pesca .5mm X 100m,Hilo de Pesca .5mm X 100m,Ferreteria,18,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240615637.jpg,7506240615637,3
1052,Hilo De Pesca 1mmX100m Pretul,Hilo De Pesca 1mmX100m Pretul,Ferreteria,45,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240635567.jpg,7506240635567,2
1053,Hilo Dual para Desbrozadora 2mmX15m Truper,Hilo Dual para Desbrozadora 2mmX15m Truper,Ferreteria,28.5,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240638780.jpg,7506240638780,-3
1054,Hilo Para Albañil 65m Truper,Hilo Para Albañil 65m Truper,Ferreteria,18,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206621943.jpg,7501206621943,0
1055,hilo para albañil naranja truper,hilo para albañil naranja truper,Ferreteria,17,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240651765.jpg,7506240651765,-1
1056,Hoja Acetato Transparente Kromaline,Hoja Acetato Transparente Kromaline,Papeleria,3,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/792949126506.jpg,792949126506,1
1057,Hoja carta Paquete De 500h Scribe ,Hoja carta Paquete De 500h Scribe ,Papeleria,145,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7502233372549.jpg,7502233372549,9999
1058,Hoja De Color,Hoja De Color,Papeleria,1,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/27.jpg,27,6932
1059,Hoja Etiqueta AdhesivaTamaño Carta Janel,Hoja Etiqueta AdhesivaTamaño Carta Janel,Papeleria,6,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501035105744.jpg,7501035105744,20
1060,Hoja Milimetrica Pcform,Hoja Milimetrica Pcform,Papeleria,1.5,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501249812001.jpg,7501249812001,9975
1061,Hoja Opalina,Hoja Opalina,Papeleria,2,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/22.jpg,22,41
1062,Hoja Opalina de color,Hoja Opalina de color,Papeleria,2.5,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/4654364564.jpg,4654364564,-9
1063,Hoja Suelta Carta 3pz,Hoja Suelta Carta 3pz,Papeleria,1,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/82.jpg,82,6166
1064,Hoja Suelta Oficio 2pz,Hoja Suelta Oficio 2pz,Papeleria,1,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/35615156165.jpg,35615156165,9956
1065,Hoja Tabular 4 Columnas Pcform,Hoja Tabular 4 Columnas Pcform,Papeleria,35,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501281904498.jpg,7501281904498,9999
1066,Hojas Blancas 100pz,Hojas Blancas 100pz,Papeleria,25,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/29.jpg,29,9999
1067,Hojas Blancas 50pz ,Hojas Blancas 50pz ,Papeleria,10,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/30.jpg,30,9999
1068,Identificador De Llaves,Identificador De Llaves,Cerrajeria,2.5,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/45451245146.jpg,45451245146,1
1069,Identificador De Llaves cuadro,Identificador De Llaves cuadro,Cerrajeria,4,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/75156135616.jpg,75156135616,21
1070,identificador de llaves de casita,identificador de llaves de casita,Cerrajeria,2.5,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/56165145641561400.jpg,56165145641561456,68
1071,Imagen Escaneada,Imagen Escaneada,Papeleria,3,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/74.jpg,74,6404
1072,Imagen Escaneada oficio,Imagen Escaneada oficio,Papeleria,4,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7032056303.jpg,7032056303,999930
1073,Imagen Escaneada Tabloide,Imagen Escaneada Tabloide,Papeleria,5,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/71651356106.jpg,71651356106,99995
1074,IMAN,IMAN,Papeleria,7,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501181702064.jpg,7501181702064,2
1075,Impermeable poncho 0.02mm Pretul,Impermeable poncho 0.02mm Pretul,Ferreteria,22,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240680406.jpg,7506240680406,8
1076,Impresion a Color 100%,Impresion a Color 100%,Ciber,10,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/10.jpg,10,9613
1077,impresion a color 25%,impresion a color 25%,Ciber,2,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/2.jpg,2,6003
1078,Impresion a color 30%,Impresion a color 30%,Ciber,3,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/3.jpg,3,1901
1079,Impresion a color 50%,Impresion a color 50%,Ciber,4,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/4.jpg,4,6412
1080,impresion a color 70%,impresion a color 70%,Ciber,6,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/6.jpg,6,5480
1081,impresion a color 75%,impresion a color 75%,Ciber,7,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7.jpg,7,9264
1082,Impresion a Color 80%,Impresion a Color 80%,Ciber,8,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/8.jpg,8,5767
1083,impresion B/N,impresion B/N,Ciber,1,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/1.jpg,1,248
1084,Impresion Tabloide Doble Carta,Impresion Tabloide Doble Carta,Ciber,3,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/56650151.jpg,56650151,9997
1085,Interruptor 3 Way Escalera Economica Volteck,Interruptor 3 Way Escalera Economica Volteck,Ferreteria,13,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206697627.jpg,7501206697627,13
1086,Interruptor Apagador escalera Italiana Voltech,Interruptor Apagador escalera Italiana Voltech,Ferreteria,24,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206690789.jpg,7501206690789,8
